Dorong Ekspor Kementan Percepat Layanan Sertifikasi Karantina,"KOMPAS.com - Kementerian Pertanian (Kementan) melalui Badan Karantina Pertanian (Barantan) menegaskan, komitmen pemerintah untuk terus melakukan inovasi guna mendorong ekspor.
Salah satu inovasinya adalah dengan mempercepat layanan sertifikasi ekspor karantina. 
""Sejalan dengan arahan Presiden, agar neraca perdagangan positif, maka ekspor harus lebih besar dari impor, dan kami siap mengantisipasi peningkatan dengan percepatan layanan karantina,"" kata Kepala Barantan Banun Harpini dalam keterangan resmi yang Kompas.com terima, Jumat (26/10/2018).
Banun Harpini sendiri mengatakan hal itu saat menghadiri acara pembukaan Trade Expo Indonesia (TEI) 2018 di Serpong, Tangerang, Selasa (24/10/2018).
Tak cuma itu, Baranan juga sedang mengembangkan layanan monitoring lalu lintas produk pertanian secara online dan real time melalui Indonesia Quarantina Full Automation System (IQFAST). 
Sistem yang tengah dipamerkan dalam TEI 2018 itu, nanti akan diintegrasikan dengan Sistem Layanan Perbankan. Dengan demikian akan lebih memudahkan pelaku usaha dalam bertransaksi pembayaran jasa layanan karantina sesuai ketentuan yang berlaku dan bebas pungli.
Terobosan lain untuk mendorong ekspor produk pertanian datang dari sertifkat karantina. Kini sertikat karantina pun sudah dibuat dalam tiga bahasa, yaitu bahasa Indonesia, Inggris dan Mandarin. ""Terobosan itu dibuat guna memenuhi kebutuhan dan permintaan negara tujuan ekspor,"" ungkap Banun.
BACA JUGA: Ekspor Komoditas Pertanian Meningkat Sepanjang April 2018
Ekspor sarang burung walet
Dalam pembukaan TEI pada 2018 itu hadir pula Kepala Bidang Karantina Hidup Iswan Haryanto. Dia manjadi narasumber dari perwakilan Barantan pada pertemuan forum bisnis yang dihadiri ratusan pebisnis sarang walet asal China dan mancanegara. 
DOK. Humas Kementerian Pertanian RI Kepala Bidang Karantina Produk Hewan, Kementerian Pertanian Iswan Haryanto (di podium) saat menjadi pembicara di Forum Bisnis Sarang Burung Walet Indonesia-Tiongkok, pada event Trade Ekspo Indonesia (TEI) 2018.
Di forum itu Iswan memaparkan kepada pebisnis China bahwa sarang burung walet Indonesia berkualitas. Buktinya ada pada sertifikasi dari karantina sebagai jaminan kualitas sarang walet yang diekspor ke negeri tirai bambu tersebut. 
Ada tiga poin fokus karantina terkait hal itu, yaitu fungsi ketertelusuran, proses pemanasan, dan residu nitrit. 
""Semua titik kritis sudah dikendalikan, kami lalukan monitoring, minimal satu kali setahun,"" jelas Iswan.
Sementara itu, Ketua Umum Perkumpulan Pengusaha Sarang Burung Indonesia (PPBSI) Boedi Mranats yang juga hadir dalam forum tersebut juga menyebutkan bahwa kuota walet yang diberikan pemerintah tiongkok pada tahun ini sebesar 150 ton.
Menurut dia, estimasi pemenuhan dari lndonesia hanya sebesar 70 sampai 80 ton. Jadi ini adalah pasar yang wajib di garap. 
Berdasarkan data, ekspor sarang walet ke Tiongkok terus meningkat. Pada 2015 (14,2 ton), pada 2016 (22,5 ton), pada 2017 (52,2 ton), dan hingga Agustus 2018 tercatat sudah 39,3 ton dengan jumlah eksportir sebanyak 11 perusahaan.Sedangkan di luar Tiongkok, hingga Agustus 2018 ada sekitar 26 negara dengan total ekspor sebanyak 818,8 ton.
Adapun terkait ekspor sarang burung walet, Banun menyampaikan bahwa regulasi telah disiapkan Kementan melalui Barantan. 
""Peluang ekspor sarang burung walet sangat besar, namun masih tergolong sedikit digarap. Ke depan kami harap sarang walet bisa jadi salah satu ekspor unggulan dan karantina sudah siap,"" tegasnya.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 10:00 WIB"
CIMB Principal Bidik Dana Kelolaan Rp 83 triliun hingga Akhir 2018,"JAKARTA, KOMPAS.com - PT CIMB Principal Asset Management menargetkan  dana kelolaan sebesar Rp 8,3 triliun hingga Desember 2018.
CIMB Principal juga menyiapkan dua produk  investasi yang akan diterbitkan pada tahun 2019 mendatang.
Chief Marketing Officer CIMB Principal Mauldy Rauf Makmur mengatakan, per September 2018 dana kelolaan perusahaan mencapai Rp 7,8 triliun.  “Aset kelas yang menyumbang paling banyak pada dana kelolaan yakni  reksa dana pendapatan tetap dengan porsi 33,78 persen Rp 2,7 triliun,” jelas Mauldy di Jakarta, Kamis (25/10/2018). Kemudian, reksa dana terproteksi menyumbang 31,94 persen dan teksa dana saham berada di posisi tiga terbesar dengan kontribusi sebesar 11 persen senilai Rp 876 miliar. Mauldy mengungkapkan, saat ini CIMB Principal sedang menggarap reksa dana tematik berbasis environmental, social, dan governance (ESG).
Selain itu, perusahaan juga sedang menggarap reksa dana syariah offshore untuk kelas aset di luar saham.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 09:23 WIB"
CIMB Principal Bidik Dana Kelolaan Rp 83 triliun hingga Akhir 2018,"JAKARTA, KOMPAS.com - PT CIMB Principal Asset Management menargetkan  dana kelolaan sebesar Rp 8,3 triliun hingga Desember 2018.
CIMB Principal juga menyiapkan dua produk  investasi yang akan diterbitkan pada tahun 2019 mendatang.
Chief Marketing Officer CIMB Principal Mauldy Rauf Makmur mengatakan, per September 2018 dana kelolaan perusahaan mencapai Rp 7,8 triliun.  “Aset kelas yang menyumbang paling banyak pada dana kelolaan yakni  reksa dana pendapatan tetap dengan porsi 33,78 persen Rp 2,7 triliun,” jelas Mauldy di Jakarta, Kamis (25/10/2018). Kemudian, reksa dana terproteksi menyumbang 31,94 persen dan teksa dana saham berada di posisi tiga terbesar dengan kontribusi sebesar 11 persen senilai Rp 876 miliar. Mauldy mengungkapkan, saat ini CIMB Principal sedang menggarap reksa dana tematik berbasis environmental, social, dan governance (ESG).
Selain itu, perusahaan juga sedang menggarap reksa dana syariah offshore untuk kelas aset di luar saham.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 09:23 WIB"
Dorong Tumbuhnya Pengusaha Agrobisnis Kemnaker Gelar Pelatihan Vokasi,"KOMPAS.com -  Apabila digarap dengan serius, peluang usaha di bidang agrobisnis (bisnis berbasis usaha pertanian) cukup menjanjikan. Tidak sedikit pula pengusaha sukses yang bergelut di bidang agrobisnis kreatif.
Untuk itu, pemerintah melalui Kementerian Ketenagakerjaan ( Kemnaker) terus mendorong peningkatan kompetensi tenaga kerja dalam menciptakan wirausaha mandiri di bidang  agribisnis.
“Dalam era liberalisasi perdagangan seperti sekarang, kunci utamanya adalah peningkatan daya saing produk. Begitupun di bisnis agribisnis,” kata Sekertaris Ditjen Pembinaan Pelatihan dan Produktivitas Kementerian Ketenagakerjaan, Kunjung Masehat dalam Forum Diskusi Bakohumas Kemnaker di Lembang, Jawa Barat, Kamis (25/10/2018).
Seperti pada keterangan resmi yang Kompas.com terima di hari yang sama, Kunjung menjelaskan, dalam upaya menghasilkan produk-produk yang berdaya saing di pasar internasional, pemerintah memprioritaskan untuk mencetak tenaga kerja kompeten melalui pelatihan vokasi.
“Pelatihan vokasi bidang agrobisnis di Balai Latihan Kerja (BLK) Lembang ini merupakan salah satu contoh upaya pemerintah dalam mendorong tumbuhnya wirausaha-wirausaha mandiri,” kata Kunjung.
Senada dengan hal itu, Anggota Komisi IX DPR RI, Mafirion, mengungkapkan pentingnya peningkatan akses dan mutu pelatihan vokasi yang ada di Indonesia.
“Dalam upaya peningkatan kompetensi tenaga kerja, peningkatan kapasitas lembaga pelatihan serta penguatan kemitraan dengan dunia industri harus jadi fokus perhatian pemerintah,” terangnya.
Dok. Humas Kementerian Ketenagakerjaan RI Forum Diskusi Bakohumas Kementerian Ketenagakerjaan (Kemnaker) di Lembang, Jawa Barat, Kamis (25/10/2018).Sedangkan menurut Ketua bidang Peternakan dan Perikanan Asosiasi Pengusaha Indonesia (APINDO) Antonius Joenoes Supit, sedikitnya ada tiga langkah besar untuk meningkatkan nilai tambah dan daya saing produk pertanian Indonesia.
Pertama adalah meningkatkan kapasitas sumber daya manusia dan kelembagaan petani.
“Hal ini mutlak dilakukan karena petani sangat rentan terkena dampak dari perdagangan bebas saat ini. Keterbukaan akses informasi, pengembangan inovasi dan IPTEK serta perluasan jaringan pemasaran untuk petani pun masih sangat diperlukan,” jelasnya.
Kedua, memperbaiki kerangka hukum dan kerangka kebijakan. Sinkronisasi kebijakan ini dilakukan agar kementerian / lembaga yang ada tidak berjalan sendiri-sendiri.
“Selain itu, juga perlu menimbang kebijaksanaan dari negara lain. Hal ini dilakukan karena daya saing itu sendiri tidak berdiri sendiri, melainkan merupakan resulitante dari kebijaksanaan di dalam negeri dan kebijaksanaan dari negara-negara lain,” kata Supit.
Ketiga, perbaikan infrastruktur dan perbaikan rantai pasok (supply chain management). Sebab, hingga kini belum ada rantai pasok yang stabil dan bisa menjamin kepastian ketersediaan barang.
Kegiatan Forum Diskusi Bakohumas Kemnaker ini dilaksanakan selama 2 hari dari tanggal 25 - 26 Oktober 2018 di BLK Lembang, Cikole, Jawa Barat.  Tercatat kurang lebih 100 undangan dari kementerian atau Lembaga menghadiri acara tersebut. 

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 09:00 WIB"
Dorong Tumbuhnya Pengusaha Agrobisnis Kemnaker Gelar Pelatihan Vokasi,"KOMPAS.com -  Apabila digarap dengan serius, peluang usaha di bidang agrobisnis (bisnis berbasis usaha pertanian) cukup menjanjikan. Tidak sedikit pula pengusaha sukses yang bergelut di bidang agrobisnis kreatif.
Untuk itu, pemerintah melalui Kementerian Ketenagakerjaan ( Kemnaker) terus mendorong peningkatan kompetensi tenaga kerja dalam menciptakan wirausaha mandiri di bidang  agribisnis.
“Dalam era liberalisasi perdagangan seperti sekarang, kunci utamanya adalah peningkatan daya saing produk. Begitupun di bisnis agribisnis,” kata Sekertaris Ditjen Pembinaan Pelatihan dan Produktivitas Kementerian Ketenagakerjaan, Kunjung Masehat dalam Forum Diskusi Bakohumas Kemnaker di Lembang, Jawa Barat, Kamis (25/10/2018).
Seperti pada keterangan resmi yang Kompas.com terima di hari yang sama, Kunjung menjelaskan, dalam upaya menghasilkan produk-produk yang berdaya saing di pasar internasional, pemerintah memprioritaskan untuk mencetak tenaga kerja kompeten melalui pelatihan vokasi.
“Pelatihan vokasi bidang agrobisnis di Balai Latihan Kerja (BLK) Lembang ini merupakan salah satu contoh upaya pemerintah dalam mendorong tumbuhnya wirausaha-wirausaha mandiri,” kata Kunjung.
Senada dengan hal itu, Anggota Komisi IX DPR RI, Mafirion, mengungkapkan pentingnya peningkatan akses dan mutu pelatihan vokasi yang ada di Indonesia.
“Dalam upaya peningkatan kompetensi tenaga kerja, peningkatan kapasitas lembaga pelatihan serta penguatan kemitraan dengan dunia industri harus jadi fokus perhatian pemerintah,” terangnya.
Dok. Humas Kementerian Ketenagakerjaan RI Forum Diskusi Bakohumas Kementerian Ketenagakerjaan (Kemnaker) di Lembang, Jawa Barat, Kamis (25/10/2018).Sedangkan menurut Ketua bidang Peternakan dan Perikanan Asosiasi Pengusaha Indonesia (APINDO) Antonius Joenoes Supit, sedikitnya ada tiga langkah besar untuk meningkatkan nilai tambah dan daya saing produk pertanian Indonesia.
Pertama adalah meningkatkan kapasitas sumber daya manusia dan kelembagaan petani.
“Hal ini mutlak dilakukan karena petani sangat rentan terkena dampak dari perdagangan bebas saat ini. Keterbukaan akses informasi, pengembangan inovasi dan IPTEK serta perluasan jaringan pemasaran untuk petani pun masih sangat diperlukan,” jelasnya.
Kedua, memperbaiki kerangka hukum dan kerangka kebijakan. Sinkronisasi kebijakan ini dilakukan agar kementerian / lembaga yang ada tidak berjalan sendiri-sendiri.
“Selain itu, juga perlu menimbang kebijaksanaan dari negara lain. Hal ini dilakukan karena daya saing itu sendiri tidak berdiri sendiri, melainkan merupakan resulitante dari kebijaksanaan di dalam negeri dan kebijaksanaan dari negara-negara lain,” kata Supit.
Ketiga, perbaikan infrastruktur dan perbaikan rantai pasok (supply chain management). Sebab, hingga kini belum ada rantai pasok yang stabil dan bisa menjamin kepastian ketersediaan barang.
Kegiatan Forum Diskusi Bakohumas Kemnaker ini dilaksanakan selama 2 hari dari tanggal 25 - 26 Oktober 2018 di BLK Lembang, Cikole, Jawa Barat.  Tercatat kurang lebih 100 undangan dari kementerian atau Lembaga menghadiri acara tersebut. 

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 09:00 WIB"
BTN Tengah Bentuk Anak Usaha Bidang Manajemen Investasi,"JAKARTA, KOMPAS.com - PT Bank Tabungan Negara (Persero) menargetkan sudah memiliki  anak usaha manajemen investasi di tahun ini. Bank yang fokus pada kredit perumahan ini masih di tahap uji tuntas atau due dilligence dan mengumpulkan data calon anak usahanya.
Mahelan Prabantarikso, Direktur  BTN mengatakan, pembentukan penyertaan saham anak usaha sedang dalam proses pada tahun ini.
“Karena proses due diligence membutuhkan kelengkapan data,” kata Mahelan kepada kontan.co.id, Kamis (25/10/2018). 
Manajemen berharap, pembentukan anak usaha ini bisa terlaksana pada tahun ini.
Terkait apakah nanti BTN akan menjadi mayoritas di anak usaha manajemen investasi ini, Mahelan belum merinci lebih jauh. Menurutnya, hal ini akan disampaikan manajemen BTN ketika proses perjanjian jual beli bersyarat sudah dilakukan.
Maryono, Direktur Utama BTN dalam paparan kinerja BTN kuartal III-2018 memastikan bahwa ekspansi anorganik akan dilakukan bank pada tahun ini.
“Ada realisasi pembentukan anak usaha sampai akhir tahun,” kata Maryono dalam kesempatan yang sama.
 
Berita ini telah tayang di Kontan.co.id dengan judul: Bank BTN tengah membentuk anak usaha bidang manajemen investasi

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 08:53 WIB"
BTN Tengah Bentuk Anak Usaha Bidang Manajemen Investasi,"JAKARTA, KOMPAS.com - PT Bank Tabungan Negara (Persero) menargetkan sudah memiliki  anak usaha manajemen investasi di tahun ini. Bank yang fokus pada kredit perumahan ini masih di tahap uji tuntas atau due dilligence dan mengumpulkan data calon anak usahanya.
Mahelan Prabantarikso, Direktur  BTN mengatakan, pembentukan penyertaan saham anak usaha sedang dalam proses pada tahun ini.
“Karena proses due diligence membutuhkan kelengkapan data,” kata Mahelan kepada kontan.co.id, Kamis (25/10/2018). 
Manajemen berharap, pembentukan anak usaha ini bisa terlaksana pada tahun ini.
Terkait apakah nanti BTN akan menjadi mayoritas di anak usaha manajemen investasi ini, Mahelan belum merinci lebih jauh. Menurutnya, hal ini akan disampaikan manajemen BTN ketika proses perjanjian jual beli bersyarat sudah dilakukan.
Maryono, Direktur Utama BTN dalam paparan kinerja BTN kuartal III-2018 memastikan bahwa ekspansi anorganik akan dilakukan bank pada tahun ini.
“Ada realisasi pembentukan anak usaha sampai akhir tahun,” kata Maryono dalam kesempatan yang sama.
 
Berita ini telah tayang di Kontan.co.id dengan judul: Bank BTN tengah membentuk anak usaha bidang manajemen investasi

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 08:53 WIB"
INACA Keluhkan Minimnya Jam Operasional Bandara di Indonesia Timur,"JAKARTA, KOMPAS.com - Indonesia National Air Carrier Association ( INACA) mengeluhkan minimnya jam operasional beberapa  bandara di wilayah Indonesia Timur. Saat ini, diketahui beberapa bandara seperti di  Papua beroperasi hingga pukul 17.00 saja. Oleh karena itu, Ketua Umum INACA Ari Askhara ingin beberapa bandara tersebut bisa beroperasi lebih lama hingga malam hari. ""Saat ini ada beberapa bandara di wilayah timur itu hanya beroperasi sampai sore, padahal itu lokasinya di tempat wisata dan banyak maskapai kemudian tidak bisa menyelenggarakan flight ketika malam hari,"" kata Ari saat jumpa pers di Jakarta, Kamis (25/10/2018). Ari, yang juga Direktur Utama Garuda Indonesia, pun kemudian menyebutkan beberapa bandara yang darurat untuk segera diperpanjang waktu operasionalnya. Sebagian besar bandara tersebut berada di Papua. "" Bandara di wilayah Timur yang urgent dibuka sampai malam adalah di Jayapura, Timika, Biak, dan bahkan di  Labuan Bajo,"" sambungnya. Berkaitan dengan hal tersebut, Ari meminta agar pemerintah dalam hal ini Kementerian Perhubungan (Kemenhub) dan Kementerian Pariwisata (Kemenpar) untuk bisa mempertimbangkan operasionalisasi bandara-bandara tersebut lebih lama lagi. ""Dengan begitu, kami siap untuk menambah jumlah penerbangan untuk malam hari yang memang dibutuhkan para turis juga,"" tandas dia.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 08:45 WIB"
INACA Keluhkan Minimnya Jam Operasional Bandara di Indonesia Timur,"JAKARTA, KOMPAS.com - Indonesia National Air Carrier Association ( INACA) mengeluhkan minimnya jam operasional beberapa  bandara di wilayah Indonesia Timur. Saat ini, diketahui beberapa bandara seperti di  Papua beroperasi hingga pukul 17.00 saja. Oleh karena itu, Ketua Umum INACA Ari Askhara ingin beberapa bandara tersebut bisa beroperasi lebih lama hingga malam hari. ""Saat ini ada beberapa bandara di wilayah timur itu hanya beroperasi sampai sore, padahal itu lokasinya di tempat wisata dan banyak maskapai kemudian tidak bisa menyelenggarakan flight ketika malam hari,"" kata Ari saat jumpa pers di Jakarta, Kamis (25/10/2018). Ari, yang juga Direktur Utama Garuda Indonesia, pun kemudian menyebutkan beberapa bandara yang darurat untuk segera diperpanjang waktu operasionalnya. Sebagian besar bandara tersebut berada di Papua. "" Bandara di wilayah Timur yang urgent dibuka sampai malam adalah di Jayapura, Timika, Biak, dan bahkan di  Labuan Bajo,"" sambungnya. Berkaitan dengan hal tersebut, Ari meminta agar pemerintah dalam hal ini Kementerian Perhubungan (Kemenhub) dan Kementerian Pariwisata (Kemenpar) untuk bisa mempertimbangkan operasionalisasi bandara-bandara tersebut lebih lama lagi. ""Dengan begitu, kami siap untuk menambah jumlah penerbangan untuk malam hari yang memang dibutuhkan para turis juga,"" tandas dia.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 08:45 WIB"
Dalam 2 Tahun Google Pecat 48 Pegawai karena Kasus Pelecehan Seksual,"SAN FRANSISCO, KOMPAS.com -  Google menyatakan telah memecat 48 pegawainya dalam waktu dua tahun ini, termasuk 13 eksekutif senior sebagai dampak dari pelaporan kasus  pelecehan seksual. 
Mereka menegaskan telah memberi sanksi yang keras kepada setiap perilaku yang tidak pantas. Keterangan dari pimpinan Google Sundar Pichai tersebut merupakan tanggapan atas pemberitaan New York Times mengenai salah satu karyawan senior Google sekaligus pembuat program operasi Android Andy Rubin yang menerima uang 90 juta dollar AS dari Google selepas dirinya dilaporkan melakukan pelecehan seksual.
Google pun, dalam berita tersebut juga dianggap telah menutup-nutupi kasus tersebut sekaligus klaim pelecehan seksual lainnya. Dikutip melalui AFP, Jumat (26/10/2018), ketika dimintai tanggapan, Google justru memberikan rilis melalui e-mail yang menyatakan bahwa 48 orang telah dihentikan karena kasus pelechean seksual dalam dua tahun terkahir, termasuk 13 orang di posisi senior sekaligus tidak ada yang menerima uang 'santunan' ketika dikeluarkan. ""Dalam beberapa tahun terakhir, kami telah membuat sejumlah perubahan, termasuk memberi balasan cukup tegas kepada perilaku yang tidak pantas meski kepada orang-orang yang memiliki posisi penting,"" ujar Pichai dalam rilis tersebut. Pihaknya pun menegaskan Google menangani setiap keluhan mengenai pelecehan seksual secara serius. ""Kami sangat serius memastikan penyediaan tempat kerja yang aman dan inklusif. Kami ingin meyakinkan bahwa kami meninjau setiap keluhan tentang pelecehan seksual atau perilaku tidak pantas, kami menyelidiki dan kami mengambil tindakan,"" ujar dia. Juru bicara Rubin Sam Singer pun menolak tuduhan pemecatan tersebut, dan mengatakan Rubin meninggalkan Google atas kemauannya sendiri untuk meluncurkan sebuah perusahaan modal ventura. Sebelumnya, The New York Times mengutip dokumen pengadilan dan sebuah wawancara ketika memberitakan bahwa Rubin adalah salah satu dari tiga pimpinan senior yang dilindungi Google dalam 10 tahun terakhir terkait perilaku seksual yang tidak pantas. Pimpinan eksekutif Google Larry Page pun meminta Rubin mengundurkan diri selepas perusahaan mengonfirmasi keluhan seorang perempuan mengenai kasus di tahun 2013.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 08:30 WIB"
Dalam 2 Tahun Google Pecat 48 Pegawai karena Kasus Pelecehan Seksual,"SAN FRANSISCO, KOMPAS.com -  Google menyatakan telah memecat 48 pegawainya dalam waktu dua tahun ini, termasuk 13 eksekutif senior sebagai dampak dari pelaporan kasus  pelecehan seksual. 
Mereka menegaskan telah memberi sanksi yang keras kepada setiap perilaku yang tidak pantas. Keterangan dari pimpinan Google Sundar Pichai tersebut merupakan tanggapan atas pemberitaan New York Times mengenai salah satu karyawan senior Google sekaligus pembuat program operasi Android Andy Rubin yang menerima uang 90 juta dollar AS dari Google selepas dirinya dilaporkan melakukan pelecehan seksual.
Google pun, dalam berita tersebut juga dianggap telah menutup-nutupi kasus tersebut sekaligus klaim pelecehan seksual lainnya. Dikutip melalui AFP, Jumat (26/10/2018), ketika dimintai tanggapan, Google justru memberikan rilis melalui e-mail yang menyatakan bahwa 48 orang telah dihentikan karena kasus pelechean seksual dalam dua tahun terkahir, termasuk 13 orang di posisi senior sekaligus tidak ada yang menerima uang 'santunan' ketika dikeluarkan. ""Dalam beberapa tahun terakhir, kami telah membuat sejumlah perubahan, termasuk memberi balasan cukup tegas kepada perilaku yang tidak pantas meski kepada orang-orang yang memiliki posisi penting,"" ujar Pichai dalam rilis tersebut. Pihaknya pun menegaskan Google menangani setiap keluhan mengenai pelecehan seksual secara serius. ""Kami sangat serius memastikan penyediaan tempat kerja yang aman dan inklusif. Kami ingin meyakinkan bahwa kami meninjau setiap keluhan tentang pelecehan seksual atau perilaku tidak pantas, kami menyelidiki dan kami mengambil tindakan,"" ujar dia. Juru bicara Rubin Sam Singer pun menolak tuduhan pemecatan tersebut, dan mengatakan Rubin meninggalkan Google atas kemauannya sendiri untuk meluncurkan sebuah perusahaan modal ventura. Sebelumnya, The New York Times mengutip dokumen pengadilan dan sebuah wawancara ketika memberitakan bahwa Rubin adalah salah satu dari tiga pimpinan senior yang dilindungi Google dalam 10 tahun terakhir terkait perilaku seksual yang tidak pantas. Pimpinan eksekutif Google Larry Page pun meminta Rubin mengundurkan diri selepas perusahaan mengonfirmasi keluhan seorang perempuan mengenai kasus di tahun 2013.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 08:30 WIB"
INACA Kelas Premium Ekonomi Cocok untuk Jarak Menengah hingga Jauh,"JAKARTA, KOMPAS.com - Indonesia National Air Carrier Association (INACA) menyarankan pemerintah untuk bisa mengeluarkan aturan pembukaan kelas  premium ekonomi oleh maskapai nasional. Ketua Umum INACA Ari Askhara menyatakan, maskapai  penerbangan nasional saat ini tertinggal dari maskapai internasional terkait kelas premium ekonomi. Pasalnya, beberapa maskapai seperti Singapore Airlines dan Cathay Pacific telah memiliki kelas penerbangan tersebut. ""Saat ini maskapai kita masih ketinggalan untuk kelas premium ekonomi dan saat ini yang sudah menyatakan ketertarikannya baru  Garuda Indonesia,"" kata Ari yang juga merupakan Direktur Utama Garuda Indonesia, di Jakarta, Kamis (25/10/2018). Ari menambahkan, kelas premium ekonomi itu bakal ditujukan untuk jenis medium dan long flight. Kedua jenis penerbangan tersebut dirasa cocok oleh Ari untuk memiliki kelas premium ekonomi. ""Rencananya ya untuk medium flight seperti Hong Kong dengan waktu antara lima hingga sembilan jam dan long flight dengan waktu tempuh 10 jam lebih,"" jelas dia. Berkaitan dengan itu, Ari menyatakan segera menyurati Kemenhub dan juga Kemenko bidang Perekonomian untuk memuluskan rencananya tersebut. ""Nanti secepatnya kami akan mengirimkan surat untuk pembukaan kelas premium ekonomi itu ke Kemenhub dan Kemenko Perekonomian,"" pungkas Ari.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 08:10 WIB"
INACA Kelas Premium Ekonomi Cocok untuk Jarak Menengah hingga Jauh,"JAKARTA, KOMPAS.com - Indonesia National Air Carrier Association (INACA) menyarankan pemerintah untuk bisa mengeluarkan aturan pembukaan kelas  premium ekonomi oleh maskapai nasional. Ketua Umum INACA Ari Askhara menyatakan, maskapai  penerbangan nasional saat ini tertinggal dari maskapai internasional terkait kelas premium ekonomi. Pasalnya, beberapa maskapai seperti Singapore Airlines dan Cathay Pacific telah memiliki kelas penerbangan tersebut. ""Saat ini maskapai kita masih ketinggalan untuk kelas premium ekonomi dan saat ini yang sudah menyatakan ketertarikannya baru  Garuda Indonesia,"" kata Ari yang juga merupakan Direktur Utama Garuda Indonesia, di Jakarta, Kamis (25/10/2018). Ari menambahkan, kelas premium ekonomi itu bakal ditujukan untuk jenis medium dan long flight. Kedua jenis penerbangan tersebut dirasa cocok oleh Ari untuk memiliki kelas premium ekonomi. ""Rencananya ya untuk medium flight seperti Hong Kong dengan waktu antara lima hingga sembilan jam dan long flight dengan waktu tempuh 10 jam lebih,"" jelas dia. Berkaitan dengan itu, Ari menyatakan segera menyurati Kemenhub dan juga Kemenko bidang Perekonomian untuk memuluskan rencananya tersebut. ""Nanti secepatnya kami akan mengirimkan surat untuk pembukaan kelas premium ekonomi itu ke Kemenhub dan Kemenko Perekonomian,"" pungkas Ari.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 08:10 WIB"
Kerja Sama dengan MasterCard Grab Sediakan Layanan Kartu Kredit,"SINGAPURA, KOMPAS.com - Perusahaan ride hailing asal Singapura,  Grab, menggandeng  MasterCard untuk menyediakan jasa  kartu kredit kepada pelanggan mereka di Asia Tenggara.
Sehingga, pelanggan yang tidak memiliki kartu kredit tradisional dapat memanfaatkan jasa layanan prabayar secara digital tanpa perlu memiliki uu rekenin di bank. Dikutip dari StraitsTimes, Jumat (26/10/2018), kedua perusahaan ini berharap dapat memanfaatkan 110 juta pengguna Grab sekaligus jaringan MasterCard yang memiliki setidaknya 3 juta gerai di kawasan Asia Tenggara. ""Kemitraan dengan Grab ini secara signifikasn meningkatkan jangkauan kami di Asia Tenggara dan sejalan dengan tujuan kami memperluas pembayaran digital di semua lini kegiatan ekonomi,"" sebut  Mastercard. Grab akan memanfaatkan jasa kartu kredit ini baik secara fisik maupun virtual melalui aplikasinya. Nantinya, pelanggan dapat mengisi ulang kartu mereka menggunakan uang tunai melalui merchant, agen, atau pengemudi melalui platform  GrabPay. Layanan ini mulai bisa dimanfaatkan pada paruh pertama tahun 2019, di mulai dari Singapura dan Filipina. Tidak hanya untuk memesan kendaraan saja, konsumen dapat memanfaatkan kartu kredit ini untuk membeli produk dan jasa lainnya secara online. Adapun Grab sendiri semakin mengembangkan bisnisnya, sebagai sebuah perusahaan teknologi,  grab juga mulai menyediakan jasa pengiriman makanan serta parsel, peminjaman dana sekaligus alat pembayaran digital yang tumbuh pesat di kawasan Asia Tenggara.

            googletag.cmd.push(function() { googletag.display('div-gpt-ad-974648810682144181-4112'); });","26/10/2018, 06:33 WIB"
